f1,f2,prob,repl,algorithm
14065.543999999998,7014298.835000005,maple29,2,EA_bcrseeds
0.0,0.0,maple29,2,EA_bcrseeds
13610.983999999999,5906163.170000006,maple29,2,EA_bcrseeds
13937.568999999996,6208365.403000005,maple29,2,EA_bcrseeds
13229.197000000002,5639853.131000007,maple29,2,EA_bcrseeds
4489.152,1169174.894,maple29,2,EA_bcrseeds
8544.343,2521097.607,maple29,2,EA_bcrseeds
8094.790000000002,2364886.1169999996,maple29,2,EA_bcrseeds
8094.790000000002,2364886.1169999996,maple29,2,EA_bcrseeds
14049.981999999998,6996171.074000005,maple29,2,EA_bcrseeds
12599.824999999995,5060529.294000005,maple29,2,EA_bcrseeds
14032.375999999997,6660889.586000003,maple29,2,EA_bcrseeds
5709.969999999999,1603864.2809999997,maple29,2,EA_bcrseeds
5362.090999999999,1442452.081,maple29,2,EA_bcrseeds
6956.4990000000025,1992225.278,maple29,2,EA_bcrseeds
11825.608999999999,4172390.4780000006,maple29,2,EA_bcrseeds
2890.0719999999997,734115.652,maple29,2,EA_bcrseeds
12381.884999999998,4851887.929000002,maple29,2,EA_bcrseeds
12381.884999999998,4851887.929000002,maple29,2,EA_bcrseeds
2401.1730000000002,584203.3800000001,maple29,2,EA_bcrseeds
4983.682000000001,1326499.9139999999,maple29,2,EA_bcrseeds
5362.090999999999,1442452.081,maple29,2,EA_bcrseeds
6905.888999999997,1946260.6569999994,maple29,2,EA_bcrseeds
12103.535999999998,4751603.394000002,maple29,2,EA_bcrseeds
9794.195999999996,3006795.8559999997,maple29,2,EA_bcrseeds
3270.650000000001,821878.0310000001,maple29,2,EA_bcrseeds
4716.3330000000005,1256544.4700000002,maple29,2,EA_bcrseeds
1404.3689999999997,349797.57399999996,maple29,2,EA_bcrseeds
3614.247,920281.1969999998,maple29,2,EA_bcrseeds
13154.132000000001,5580576.7100000065,maple29,2,EA_bcrseeds
495.33000000000004,89922.74600000001,maple29,2,EA_bcrseeds
7643.1050000000005,2223657.935,maple29,2,EA_bcrseeds
13968.639999999998,6483016.262000004,maple29,2,EA_bcrseeds
12903.795999999998,5193941.623000005,maple29,2,EA_bcrseeds
3212.914000000001,788537.0280000002,maple29,2,EA_bcrseeds
13143.136999999997,5394658.767000007,maple29,2,EA_bcrseeds
13076.118999999997,5353305.534000007,maple29,2,EA_bcrseeds
3681.355000000001,942667.377,maple29,2,EA_bcrseeds
10048.212999999994,3128905.3989999997,maple29,2,EA_bcrseeds
1312.1559999999997,324096.388,maple29,2,EA_bcrseeds
2115.49,538932.401,maple29,2,EA_bcrseeds
6378.552999999997,1805872.1299999997,maple29,2,EA_bcrseeds
6631.597999999998,1854418.9699999997,maple29,2,EA_bcrseeds
12890.374999999998,5180437.667000005,maple29,2,EA_bcrseeds
9544.031999999996,2883821.4379999996,maple29,2,EA_bcrseeds
13958.633999999996,6270092.915000005,maple29,2,EA_bcrseeds
13958.633999999996,6270092.915000005,maple29,2,EA_bcrseeds
8671.709,2620261.252,maple29,2,EA_bcrseeds
11256.466,3802157.957,maple29,2,EA_bcrseeds
5949.221999999999,1628567.3169999998,maple29,2,EA_bcrseeds
8936.113,2698088.9379999996,maple29,2,EA_bcrseeds
1690.3769999999997,416439.369,maple29,2,EA_bcrseeds
9762.682999999997,2983427.698999999,maple29,2,EA_bcrseeds
178.64700000000002,51703.676,maple29,2,EA_bcrseeds
10762.625,3484991.390999999,maple29,2,EA_bcrseeds
12649.779999999997,5095209.146000005,maple29,2,EA_bcrseeds
12649.779999999997,5095209.146000005,maple29,2,EA_bcrseeds
12053.580999999996,4716923.542000002,maple29,2,EA_bcrseeds
11995.353,4544496.873999998,maple29,2,EA_bcrseeds
11995.353,4544496.873999998,maple29,2,EA_bcrseeds
11995.353,4544496.873999998,maple29,2,EA_bcrseeds
11525.82,3890182.080000001,maple29,2,EA_bcrseeds
4200.156,1120182.7460000003,maple29,2,EA_bcrseeds
9372.337999999998,2844901.4929999993,maple29,2,EA_bcrseeds
11874.477,4411296.131999997,maple29,2,EA_bcrseeds
11874.477,4411296.131999997,maple29,2,EA_bcrseeds
10883.974,3564726.7469999995,maple29,2,EA_bcrseeds
14012.235999999997,6511818.235000004,maple29,2,EA_bcrseeds
1102.521,254877.929,maple29,2,EA_bcrseeds
7859.027000000002,2293893.763,maple29,2,EA_bcrseeds
1086.561,247507.08800000002,maple29,2,EA_bcrseeds
839.288,184131.66,maple29,2,EA_bcrseeds
10085.564999999995,3202945.763,maple29,2,EA_bcrseeds
10994.197999999999,3643437.871999999,maple29,2,EA_bcrseeds
7752.2580000000025,2288146.088,maple29,2,EA_bcrseeds
6631.597999999998,1854418.9699999997,maple29,2,EA_bcrseeds
815.21,180312.595,maple29,2,EA_bcrseeds
594.7750000000001,116692.05400000002,maple29,2,EA_bcrseeds
1941.6329999999998,462870.0109999999,maple29,2,EA_bcrseeds
1690.3769999999997,416439.369,maple29,2,EA_bcrseeds
7491.661000000001,2147864.654,maple29,2,EA_bcrseeds
7256.826000000002,2096142.782,maple29,2,EA_bcrseeds
7256.826000000002,2096142.782,maple29,2,EA_bcrseeds
11178.532000000001,3674298.189999999,maple29,2,EA_bcrseeds
11178.532000000001,3674298.189999999,maple29,2,EA_bcrseeds
11476.082999999999,3855082.3330000006,maple29,2,EA_bcrseeds
2720.0570000000007,668026.3830000001,maple29,2,EA_bcrseeds
11581.878999999999,4001838.5680000014,maple29,2,EA_bcrseeds
14017.314999999997,6648774.740000003,maple29,2,EA_bcrseeds
10271.211999999994,3203372.1399999997,maple29,2,EA_bcrseeds
7491.661000000001,2147864.654,maple29,2,EA_bcrseeds
10396.832999999995,3262825.027,maple29,2,EA_bcrseeds
5722.597999999998,1605912.5219999996,maple29,2,EA_bcrseeds
10506.530999999997,3346309.9989999984,maple29,2,EA_bcrseeds
6104.261999999997,1714030.4429999995,maple29,2,EA_bcrseeds
10827.839,3535279.7929999996,maple29,2,EA_bcrseeds
171.36700000000002,44497.494,maple29,2,EA_bcrseeds
9092.824000000002,2742560.1689999998,maple29,2,EA_bcrseeds
10577.604999999998,3377991.5499999993,maple29,2,EA_bcrseeds
2056.65,524315.2669999999,maple29,2,EA_bcrseeds
0.0,0.0,maple29,2,EA_noseeds
12548.634,6087615.187000003,maple29,2,EA_noseeds
6840.474,1950885.0010000009,maple29,2,EA_noseeds
6273.376000000001,1733907.4690000005,maple29,2,EA_noseeds
10100.649999999998,3822087.832000002,maple29,2,EA_noseeds
8287.051999999998,2519326.0040000007,maple29,2,EA_noseeds
11885.685,5627633.352000002,maple29,2,EA_noseeds
10237.600999999995,4105097.004,maple29,2,EA_noseeds
10835.486,4703787.034,maple29,2,EA_noseeds
10698.4,4606082.219,maple29,2,EA_noseeds
12216.903999999999,5928650.016000002,maple29,2,EA_noseeds
9171.737000000001,3006247.8260000004,maple29,2,EA_noseeds
10446.943000000001,4421541.625999999,maple29,2,EA_noseeds
12424.144,6053811.795000002,maple29,2,EA_noseeds
7969.486999999998,2354800.8150000004,maple29,2,EA_noseeds
11703.373000000001,5519192.735000002,maple29,2,EA_noseeds
10576.449000000002,4478892.074999999,maple29,2,EA_noseeds
9173.813,3162457.438000001,maple29,2,EA_noseeds
11491.604,5398634.938000001,maple29,2,EA_noseeds
8901.166999999998,2965245.076,maple29,2,EA_noseeds
11086.922,4940127.200999999,maple29,2,EA_noseeds
1524.223,327967.468,maple29,2,EA_noseeds
9292.133,3321444.4839999997,maple29,2,EA_noseeds
10440.264999999998,4221218.334000002,maple29,2,EA_noseeds
12125.928,5867661.527000001,maple29,2,EA_noseeds
7287.048,2103860.1980000003,maple29,2,EA_noseeds
11616.702,5440633.213000001,maple29,2,EA_noseeds
6016.463000000001,1667443.6980000006,maple29,2,EA_noseeds
12100.919999999998,5724469.823000002,maple29,2,EA_noseeds
9291.476,3246131.245000001,maple29,2,EA_noseeds
8681.667999999998,2789880.7130000014,maple29,2,EA_noseeds
4661.131,1228460.8369999998,maple29,2,EA_noseeds
8780.139999999998,2912546.8290000004,maple29,2,EA_noseeds
423.338,78458.24900000001,maple29,2,EA_noseeds
734.606,138337.513,maple29,2,EA_noseeds
7671.937999999999,2280643.367,maple29,2,EA_noseeds
10993.77,4819462.574,maple29,2,EA_noseeds
8558.636999999997,2670692.418000001,maple29,2,EA_noseeds
9515.25,3408944.7970000007,maple29,2,EA_noseeds
10349.725999999997,4201872.985000001,maple29,2,EA_noseeds
4734.667,1257141.2330000002,maple29,2,EA_noseeds
4191.8730000000005,1108312.762,maple29,2,EA_noseeds
4459.222000000001,1178268.206,maple29,2,EA_noseeds
7529.257999999999,2166042.1320000007,maple29,2,EA_noseeds
3654.0270000000005,952099.9139999999,maple29,2,EA_noseeds
1013.6309999999999,206771.37500000003,maple29,2,EA_noseeds
1261.942,278726.04000000004,maple29,2,EA_noseeds
3898.759000000001,1021655.1970000002,maple29,2,EA_noseeds
3831.233,988988.6530000002,maple29,2,EA_noseeds
2144.369,509715.68600000005,maple29,2,EA_noseeds
11389.149,5263876.130000003,maple29,2,EA_noseeds
5243.309,1401133.5000000002,maple29,2,EA_noseeds
5018.683,1326125.782,maple29,2,EA_noseeds
9838.965999999999,3657266.023000001,maple29,2,EA_noseeds
7519.283999999999,2159473.7260000007,maple29,2,EA_noseeds
8605.564999999999,2682747.569000001,maple29,2,EA_noseeds
2449.6449999999995,621584.483,maple29,2,EA_noseeds
2711.926,670825.9110000001,maple29,2,EA_noseeds
1640.0510000000002,388478.963,maple29,2,EA_noseeds
1902.332,437720.39100000006,maple29,2,EA_noseeds
734.606,138337.513,maple29,2,EA_noseeds
996.887,187578.941,maple29,2,EA_noseeds
1283.055,288931.87100000004,maple29,2,EA_noseeds
2719.2729999999997,671928.7370000001,maple29,2,EA_noseeds
8365.096,2593975.2550000004,maple29,2,EA_noseeds
8772.206999999997,2816045.207000002,maple29,2,EA_noseeds
11366.940999999999,5250023.824000003,maple29,2,EA_noseeds
2944.7309999999998,730147.6760000001,maple29,2,EA_noseeds
11199.9,5011237.550000001,maple29,2,EA_noseeds
11006.484,4826520.229,maple29,2,EA_noseeds
7850.922999999999,2325529.656000001,maple29,2,EA_noseeds
5593.103,1494769.2850000001,maple29,2,EA_noseeds
4082.8700000000003,1059183.236,maple29,2,EA_noseeds
52.966,23463.833999999995,maple29,2,EA_noseeds
311.268,59879.264,maple29,2,EA_noseeds
9966.597999999998,3736698.798000001,maple29,2,EA_noseeds
6195.989000000001,1715925.3260000008,maple29,2,EA_noseeds
12124.682999999999,5728304.261000002,maple29,2,EA_noseeds
9814.927999999996,3626450.947000001,maple29,2,EA_noseeds
5768.887,1564367.4430000004,maple29,2,EA_noseeds
11349.572,5112811.096000001,maple29,2,EA_noseeds
10247.292999999994,4111566.406,maple29,2,EA_noseeds
4459.222000000001,1178268.206,maple29,2,EA_noseeds
7035.111,2004270.1580000005,maple29,2,EA_noseeds
1911.231,444052.68700000003,maple29,2,EA_noseeds
7162.2,2064518.8339999998,maple29,2,EA_noseeds
2333.8169999999996,561072.988,maple29,2,EA_noseeds
5961.897,1608227.7780000006,maple29,2,EA_noseeds
5768.887,1564367.4430000004,maple29,2,EA_noseeds
4927.677000000001,1301001.5680000002,maple29,2,EA_noseeds
5510.658,1471088.944,maple29,2,EA_noseeds
5317.648,1427228.6090000002,maple29,2,EA_noseeds
3184.4450000000006,814915.882,maple29,2,EA_noseeds
3564.4330000000004,925127.0049999999,maple29,2,EA_noseeds
3371.4230000000007,881266.6700000002,maple29,2,EA_noseeds
2093.585,490912.77300000004,maple29,2,EA_noseeds
9986.365999999998,3746641.947000001,maple29,2,EA_noseeds
11234.456,5049432.788,maple29,2,EA_noseeds
7040.682,2015055.0160000005,maple29,2,EA_noseeds
11339.625,5111297.649,maple29,2,EA_noseeds
26.822000000000003,6916.341,maple29,2,BCR_rank
48.592,10692.519999999999,maple29,2,BCR_rank
54.162,14666.116,maple29,2,BCR_rank
67.699,19592.310999999998,maple29,2,BCR_rank
81.699,27556.533,maple29,2,BCR_rank
147.741,37332.88900000001,maple29,2,BCR_rank
194.81100000000004,44612.26100000001,maple29,2,BCR_rank
288.423,61360.85800000002,maple29,2,BCR_rank
345.961,85332.51400000001,maple29,2,BCR_rank
456.38199999999995,106459.79199999999,maple29,2,BCR_rank
636.857,139620.41799999995,maple29,2,BCR_rank
754.8770000000001,176216.36599999995,maple29,2,BCR_rank
797.624,210362.15699999995,maple29,2,BCR_rank
867.105,269051.68799999997,maple29,2,BCR_rank
1603.818,582356.7869999998,maple29,2,BCR_rank
2343.3250000000003,798246.3809999997,maple29,2,BCR_rank
2795.127000000001,920409.9369999997,maple29,2,BCR_rank
2968.3300000000013,1030246.6379999998,maple29,2,BCR_rank
3475.9260000000004,1165409.8779999996,maple29,2,BCR_rank
3710.977000000001,1239015.5399999996,maple29,2,BCR_rank
4563.550000000001,1491631.882,maple29,2,BCR_rank
4757.727000000001,1569108.9309999999,maple29,2,BCR_rank
6568.151999999999,2088679.04,maple29,2,BCR_rank
7762.674,2456570.6350000016,maple29,2,BCR_rank
8052.3589999999995,2578966.570000001,maple29,2,BCR_rank
8313.503999999997,2709648.6770000015,maple29,2,BCR_rank
8467.006999999996,2790529.1280000005,maple29,2,BCR_rank
8492.965999999997,2837253.427,maple29,2,BCR_rank
8613.080999999996,2928609.196000001,maple29,2,BCR_rank
8705.418999999998,2990377.605000001,maple29,2,BCR_rank
8818.976999999999,3052060.5270000007,maple29,2,BCR_rank
8902.835000000001,3117584.7910000007,maple29,2,BCR_rank
9010.348,3184540.111,maple29,2,BCR_rank
9221.577,3297721.1750000003,maple29,2,BCR_rank
9268.057999999999,3361368.126,maple29,2,BCR_rank
9379.871,3442336.3850000007,maple29,2,BCR_rank
9508.978999999998,3565412.511000001,maple29,2,BCR_rank
9574.723999999998,3632498.9230000004,maple29,2,BCR_rank
9697.116999999997,3691667.83,maple29,2,BCR_rank
9726.418999999996,3735807.335000001,maple29,2,BCR_rank
9869.502999999997,3815122.0590000004,maple29,2,BCR_rank
9983.222999999998,3880635.992,maple29,2,BCR_rank
10067.044999999998,4052865.308,maple29,2,BCR_rank
10240.450999999997,4162756.268000001,maple29,2,BCR_rank
10334.885,4298297.192000001,maple29,2,BCR_rank
10393.588999999998,4357199.569000001,maple29,2,BCR_rank
10480.689999999999,4434683.848999999,maple29,2,BCR_rank
10514.135999999999,4470242.274999999,maple29,2,BCR_rank
10585.314999999999,4566489.518,maple29,2,BCR_rank
10626.231999999998,4628200.643999999,maple29,2,BCR_rank
10650.063999999998,4674788.434999999,maple29,2,BCR_rank
10717.181,4718863.101999999,maple29,2,BCR_rank
10803.529,4835682.244,maple29,2,BCR_rank
11106.189,5048931.974000001,maple29,2,BCR_rank
11124.534,5082143.256000001,maple29,2,BCR_rank
11179.607,5121442.596000002,maple29,2,BCR_rank
11198.648,5155167.150000001,maple29,2,BCR_rank
11228.038999999999,5219744.269000001,maple29,2,BCR_rank
11255.508999999998,5261653.4410000015,maple29,2,BCR_rank
11291.504999999997,5308281.296000002,maple29,2,BCR_rank
11414.724999999997,5420271.378000001,maple29,2,BCR_rank
11437.236999999997,5465268.158000002,maple29,2,BCR_rank
11470.121999999998,5512541.3110000035,maple29,2,BCR_rank
11543.581999999999,5588084.252000004,maple29,2,BCR_rank
11572.863999999998,5625793.357000004,maple29,2,BCR_rank
11591.867999999999,5660891.697000004,maple29,2,BCR_rank
11639.768999999998,5705200.991000004,maple29,2,BCR_rank
13012.342999999997,6999433.769000008,maple29,2,BCR_rank
13624.683999999997,7594718.955000008,maple29,2,BCR_rank
13630.600999999997,7631293.470000007,maple29,2,BCR_rank
13665.601999999997,7665697.807000007,maple29,2,BCR_rank
13689.260999999997,7700786.456000006,maple29,2,BCR_rank
13694.938999999997,7730864.485000005,maple29,2,BCR_rank
13713.408999999998,7787685.086000007,maple29,2,BCR_rank
13730.456999999997,7817584.087000007,maple29,2,BCR_rank
13736.211999999996,7847296.915000007,maple29,2,BCR_rank
13759.685999999998,7889923.384000008,maple29,2,BCR_rank
13770.332999999999,7937374.495000008,maple29,2,BCR_rank
13785.571999999998,7965730.251000007,maple29,2,BCR_rank
13806.321999999996,8001355.543000007,maple29,2,BCR_rank
13828.798999999997,8057210.936000007,maple29,2,BCR_rank
13857.182999999997,8102232.376000006,maple29,2,BCR_rank
13876.345999999998,8138100.332000006,maple29,2,BCR_rank
13918.509999999997,8192381.249000006,maple29,2,BCR_rank
13936.265999999996,8257671.233000006,maple29,2,BCR_rank
13960.876999999997,8328748.092000005,maple29,2,BCR_rank
13996.463999999996,8386374.138000005,maple29,2,BCR_rank
14008.395999999995,8442725.156000005,maple29,2,BCR_rank
14025.060999999996,8497424.862000003,maple29,2,BCR_rank
14041.012999999997,8569182.235000003,maple29,2,BCR_rank
14060.869999999997,8624702.916000003,maple29,2,BCR_rank
14070.121999999998,8679539.066000002,maple29,2,BCR_rank
